haeldning_300m,elevation,mass_balance,haeldning_adaptiv,hastighed_x,retning,hastighed_y,afstand_til_kant_km,areal,gletsjer_dybde
0.02,1237.79,-900.98,0.02,-18.48,293.75,4.74,0.564,7.233,215.31
0.03,1220.24,-906.96,0.02,-16.55,300.7,3.39,0.344,7.233,149.65
0.03,1235.07,-901.9,0.02,-9.93,308.81,0.63,0.265,7.233,124.26
0.01,1295.8,-881.21,0.01,-8.2,284.0,5.55,1.038,7.233,231.56
0.01,1268.13,-890.64,0.01,-13.41,291.13,4.61,0.805,7.233,264.56
0.03,1236.72,-901.34,0.01,-6.28,311.28,-0.49,0.205,7.233,145.0
0.02,1220.1,-907.01,0.01,-2.58,312.33,-0.82,0.099,7.233,157.39
0.01,1193.92,-915.93,0.01,0.12,312.87,-0.61,0.044,7.233,154.0
-0.0,1316.81,-874.04,0.0,-2.25,291.25,4.18,1.357,7.233,110.67
0.0,1308.99,-876.71,0.0,-2.88,291.11,5.11,1.218,7.233,163.11
0.0,1302.15,-879.04,0.0,-4.97,290.08,6.14,1.028,7.233,253.29
0.01,1299.49,-879.95,0.0,-6.98,287.28,6.0,0.982,7.233,259.86
0.0,1287.72,-883.96,0.0,-8.03,293.94,5.24,0.656,7.233,293.26
0.01,1279.45,-886.78,0.01,-10.75,293.07,4.82,0.71,7.233,286.0
0.0,1334.55,-868.0,0.0,-0.85,292.77,3.09,1.285,7.233,37.0
0.0,1323.81,-871.66,0.0,-1.3,292.3,3.65,1.367,7.233,65.15
-0.0,1326.02,-870.91,-0.0,-1.61,294.84,5.18,1.159,7.233,124.74
-0.0,1338.3,-866.72,-0.0,-1.29,296.42,5.62,1.008,7.233,205.33
-0.01,1300.04,-879.76,-0.0,-4.1,293.83,5.79,0.631,7.233,244.81
-0.01,1330.31,-869.44,-0.0,-1.63,296.06,5.91,0.897,7.233,229.0
-0.01,1324.96,-871.27,-0.01,-1.1,292.96,4.97,0.691,7.233,207.83
-0.01,1320.61,-872.75,-0.01,-1.37,290.31,4.47,0.61,7.233,170.09
-0.01,1362.55,-858.46,-0.0,1.68,294.76,2.86,0.536,7.233,201.75
-0.01,1343.55,-864.93,0.0,0.43,288.54,2.08,0.368,7.233,158.41
-0.01,1342.88,-865.16,0.01,0.52,285.98,0.96,0.275,7.233,109.57
0.01,1353.98,-861.37,0.02,1.02,291.96,-0.44,0.13,7.233,44.11
0.02,1357.59,-860.15,0.02,0.6,290.99,-1.24,0.106,7.233,33.72
0.0,1472.33,-821.04,0.03,2.86,262.67,-1.74,0.402,7.233,171.17
-0.01,1458.57,-825.73,0.02,3.16,282.92,-1.7,0.361,7.233,105.86
-0.02,1428.47,-835.99,0.01,3.82,294.06,-1.18,0.409,7.233,90.88
-0.02,1421.02,-838.53,0.01,4.35,301.21,-0.59,0.378,7.233,156.62
-0.01,1420.0,-838.87,0.01,4.25,307.46,-0.43,0.342,7.233,177.44
-0.01,1396.97,-846.72,0.01,4.11,313.68,0.04,0.36,7.233,158.0
-0.01,1380.25,-852.42,0.01,3.48,308.54,0.65,0.413,7.233,192.08
-0.01,1366.95,-856.95,0.0,2.32,299.37,0.96,0.288,7.233,148.58
0.01,1480.29,-818.33,0.04,2.37,259.58,-2.03,0.329,7.233,101.88
-0.0,1474.44,-820.32,0.03,2.3,284.27,-2.21,0.236,7.233,55.5
0.01,1470.15,-821.78,0.03,1.73,298.39,-2.48,0.198,7.233,79.43
0.03,1460.83,-824.96,0.03,1.63,314.85,-2.35,0.127,7.233,114.71
0.02,1440.22,-831.98,0.03,2.54,325.05,-1.54,0.148,7.233,103.69
-0.0,1410.52,-842.1,0.02,3.74,319.61,-0.52,0.276,7.233,135.27
0.02,1415.05,-840.56,0.02,3.17,278.53,-0.7,0.206,7.233,52.77
0.06,1830.42,-933.14,0.04,-16.83,276.47,-1.31,0.089,8.523,3.0
0.0,1887.13,-913.81,0.01,-14.63,265.93,0.67,0.742,8.523,53.44
0.0,1883.17,-915.16,0.01,-15.75,265.29,0.72,0.646,8.523,64.0
0.01,1903.0,-908.4,0.01,-16.12,267.0,1.99,0.645,8.523,87.0
0.01,1912.61,-905.13,0.01,-16.67,269.51,3.17,0.682,8.523,121.43
0.01,1918.35,-903.17,0.01,-17.16,272.43,4.21,0.733,8.523,144.83
0.01,1912.35,-905.22,0.01,-13.22,268.83,1.84,0.87,8.523,46.0
0.01,1927.55,-900.04,0.01,-12.8,270.69,2.69,0.945,8.523,49.0
0.01,1950.54,-892.2,0.01,-11.63,273.05,3.43,1.029,8.523,82.84
0.02,1971.73,-884.98,0.01,-9.9,278.14,4.6,1.146,8.523,203.6
0.01,1978.78,-882.57,0.01,-9.32,281.31,5.08,1.103,8.523,234.0
0.01,1979.95,-882.18,0.01,-8.72,282.0,5.34,1.085,8.523,233.0
0.0,2010.99,-871.6,0.0,-1.28,291.56,3.16,1.349,8.523,66.5
0.0,2031.58,-864.58,0.0,-0.22,292.75,2.59,1.21,8.523,22.2
0.0,2024.68,-866.93,0.0,-0.29,292.77,2.74,1.258,8.523,32.0
0.03,2164.9,-819.14,0.05,2.29,232.3,-1.72,0.479,8.523,137.79
0.01,2164.34,-819.33,0.04,2.41,245.33,-1.8,0.447,8.523,165.67
0.13,2017.03,-755.7,0.05,-0.86,237.94,-3.15,0.076,20.022,10.0
0.13,2020.45,-754.53,0.05,-0.86,238.03,-3.15,0.08,20.022,12.0
0.14,2024.75,-753.07,0.05,-0.86,238.02,-3.15,0.085,20.022,13.0
0.14,2030.51,-751.11,0.05,-0.83,237.51,-3.22,0.091,20.022,15.5
0.14,2036.21,-749.16,0.05,-0.8,236.66,-3.29,0.097,20.022,18.0
0.15,2039.92,-747.9,0.05,-0.8,236.03,-3.29,0.102,20.022,20.0
0.15,2043.85,-746.56,0.05,-0.8,235.4,-3.29,0.107,20.022,22.0
0.15,2049.96,-744.48,0.05,-0.76,234.74,-3.36,0.105,20.022,23.5
0.16,2056.18,-742.36,0.05,-0.73,234.49,-3.43,0.104,20.022,24.0
0.16,2061.07,-740.69,0.05,-0.73,234.77,-3.43,0.108,20.022,24.0
0.16,2066.71,-738.77,0.05,-0.73,235.75,-3.43,0.115,20.022,24.0
0.17,2072.02,-736.96,0.05,-0.66,236.95,-3.24,0.124,20.022,24.0
0.17,2077.69,-735.02,0.05,-0.66,238.27,-3.24,0.135,20.022,23.0
0.2,2121.64,-720.05,0.05,-0.52,233.5,-3.52,0.121,20.022,22.0
0.2,2120.65,-720.38,0.05,-0.44,235.5,-3.33,0.116,20.022,23.0
0.19,2126.35,-718.44,0.05,-0.46,228.32,-3.67,0.135,20.022,14.0
0.19,2123.72,-719.33,0.05,-0.46,230.56,-3.67,0.129,20.022,18.0
0.19,2129.22,-717.46,0.05,-0.46,226.12,-3.67,0.141,20.022,11.0
0.19,2135.0,-715.49,0.05,-0.46,221.29,-3.67,0.139,20.022,12.0
0.19,2132.13,-716.47,0.05,-0.46,223.87,-3.67,0.142,20.022,11.0
0.18,2138.23,-714.39,0.05,-0.55,213.72,-3.87,0.157,20.022,7.0
0.19,2137.8,-714.53,0.05,-0.55,217.89,-3.87,0.141,20.022,11.0
-0.03,97.65,-1539.07,-0.03,0.34,269.06,1.09,0.049,12.58,30.71
-0.04,140.5,-1524.47,-0.03,0.01,267.81,0.87,0.141,12.58,36.33
-0.07,233.57,-1492.75,-0.02,-1.18,267.46,0.35,0.186,12.58,56.35
-0.05,184.88,-1509.34,-0.02,-0.45,267.15,0.63,0.177,12.58,42.47
-0.09,291.36,-1473.05,-0.02,-2.34,267.99,0.01,0.174,12.58,67.35
-0.08,263.04,-1482.7,-0.02,-1.75,267.71,0.17,0.144,12.58,69.0
-0.11,447.7,-1419.76,-0.02,-4.58,270.31,-0.54,0.088,12.58,48.45
-0.14,541.4,-1387.83,-0.01,-6.01,272.02,-1.09,0.093,12.58,72.76
-0.12,505.34,-1400.12,-0.01,-5.47,270.98,-0.85,0.11,12.58,62.85
-0.16,602.54,-1366.99,-0.01,-6.5,271.86,-1.44,0.088,12.58,85.46
-0.06,974.34,-1240.27,-0.01,-6.41,265.66,-2.48,0.143,12.58,92.91
-0.06,1003.32,-1230.39,-0.01,-6.22,264.8,-2.61,0.134,12.58,107.0
-0.07,1047.99,-1215.16,-0.0,-5.82,262.28,-2.81,0.194,12.58,134.9
-0.08,1072.21,-1206.91,-0.0,-5.46,260.73,-2.96,0.156,12.58,132.0
-0.1,1098.56,-1197.93,0.0,-5.14,260.53,-3.06,0.223,12.58,100.22
-0.1,1144.09,-1182.41,0.0,-4.88,260.59,-3.12,0.308,12.58,88.78
-0.09,1188.32,-1167.33,-0.0,-4.62,261.99,-3.11,0.405,12.58,95.52
0.06,1507.26,-1058.62,0.02,-3.99,268.65,-3.84,0.693,12.58,13.68
0.08,1510.51,-1057.52,0.02,-3.67,276.86,-4.03,0.514,12.58,18.64
0.08,1529.99,-1050.88,0.02,-3.63,283.72,-4.11,0.422,12.58,28.0
-0.07,1291.09,-1132.3,-0.01,-4.08,266.3,-2.75,0.433,12.58,98.58
-0.08,1241.62,-1149.17,-0.0,-4.37,263.45,-3.07,0.483,12.58,86.3
0.03,1501.15,-1060.71,0.01,-4.09,269.45,-3.63,0.772,12.58,33.77
0.05,1522.66,-1053.38,0.01,-4.07,268.58,-3.77,0.723,12.58,19.55
0.09,1562.79,-1039.7,0.02,-3.79,283.01,-4.05,0.457,12.58,9.85
0.08,1549.6,-1044.19,0.02,-3.72,285.62,-4.09,0.414,12.58,20.0
-0.07,1355.84,-1110.24,-0.01,-3.25,270.16,-2.21,0.42,12.58,44.0
-0.07,1331.63,-1118.49,-0.01,-3.55,269.16,-2.4,0.458,12.58,63.58
-0.07,1380.31,-1101.89,-0.0,-3.68,267.45,-2.58,0.639,12.58,66.64
-0.06,1394.52,-1097.05,0.0,-3.9,267.11,-2.9,0.743,12.58,79.0
-0.04,1412.91,-1090.78,0.01,-4.04,267.75,-3.21,0.813,12.58,66.79
-0.0,1465.17,-1072.97,0.01,-4.07,269.2,-3.43,0.861,12.58,38.75
0.03,1617.47,-1021.06,0.02,-3.84,287.64,-3.5,0.616,12.58,55.6
0.06,1639.69,-1013.49,0.02,-3.81,293.42,-3.72,0.488,12.58,19.76
-0.06,1447.13,-1079.12,-0.01,-1.76,277.99,-1.58,0.332,12.58,81.0
-0.06,1429.91,-1084.99,-0.01,-2.08,276.3,-1.67,0.38,12.58,98.59
-0.06,1417.12,-1089.35,-0.01,-2.49,272.73,-1.8,0.413,12.58,82.9
-0.06,1382.91,-1101.01,-0.01,-2.99,270.73,-2.05,0.409,12.58,32.19
-0.07,1380.33,-1101.89,-0.01,-3.31,268.84,-2.26,0.496,12.58,37.12
0.02,1603.19,-1025.93,0.02,-3.85,285.08,-3.41,0.677,12.58,71.25
-0.06,1525.35,-1052.46,-0.01,-0.55,285.89,-1.43,0.316,12.58,80.2
-0.06,1498.66,-1061.56,-0.01,-0.84,283.3,-1.44,0.252,12.58,59.87
-0.06,1474.0,-1069.96,-0.01,-1.25,279.34,-1.48,0.288,12.58,76.06
-0.07,1472.49,-1070.48,-0.01,-1.61,273.81,-1.51,0.4,12.58,77.67
-0.07,1473.99,-1069.96,-0.01,-2.08,268.08,-1.57,0.56,12.58,75.09
-0.05,1566.71,-1038.36,-0.0,-2.45,263.56,-1.56,0.786,12.58,38.2
-0.03,1587.77,-1031.19,-0.0,-2.73,264.7,-1.66,0.847,12.58,31.91
-0.0,1637.12,-1014.37,0.0,-3.04,266.67,-1.81,0.852,12.58,18.46
0.02,1713.52,-988.32,0.01,-3.2,269.25,-1.83,0.881,12.58,14.26
0.04,1760.53,-972.3,0.01,-3.35,276.68,-1.88,0.791,12.58,23.5
0.04,1769.45,-969.26,0.02,-3.44,283.19,-1.98,0.749,12.58,30.23
0.03,1760.76,-972.22,0.02,-3.51,289.1,-2.16,0.778,12.58,28.55
0.05,1768.06,-969.73,0.02,-3.52,299.81,-2.27,0.794,12.58,41.86
0.08,1797.17,-959.81,0.02,-3.44,311.5,-2.16,0.738,12.58,62.86
0.1,1796.97,-959.88,0.03,-3.39,320.93,-2.22,0.645,12.58,70.0
-0.05,1590.01,-1030.42,-0.01,0.37,333.56,-1.31,0.366,12.58,24.0
-0.05,1580.41,-1033.69,-0.01,0.19,311.66,-1.39,0.443,12.58,107.64
-0.06,1569.0,-1037.58,-0.01,-0.1,289.26,-1.49,0.472,12.58,110.86
-0.06,1556.5,-1041.84,-0.01,-0.33,282.63,-1.48,0.445,12.58,113.52
-0.07,1542.7,-1046.55,-0.01,-0.6,275.21,-1.48,0.465,12.58,84.81
-0.07,1527.34,-1051.78,-0.01,-0.99,268.81,-1.49,0.506,12.58,46.83
-0.08,1521.56,-1053.75,-0.01,-1.42,263.5,-1.48,0.484,12.58,27.88
-0.07,1537.5,-1048.32,-0.01,-1.73,261.01,-1.47,0.491,12.58,25.0
-0.06,1562.43,-1039.82,-0.01,-2.07,261.26,-1.48,0.588,12.58,31.77
-0.04,1654.31,-1008.5,0.0,-2.37,260.14,-1.47,0.595,12.58,30.12
-0.01,1689.34,-996.56,0.0,-2.65,262.5,-1.5,0.624,12.58,27.52
0.01,1720.89,-985.81,0.01,-2.91,265.8,-1.58,0.693,12.58,19.04
0.02,1763.31,-971.35,0.01,-3.0,268.35,-1.58,0.692,12.58,12.5
0.04,1787.59,-963.08,0.02,-3.35,280.75,-1.81,0.709,12.58,21.38
0.1,1823.5,-950.84,0.03,-3.37,317.81,-1.92,0.664,12.58,63.0
0.11,1847.7,-942.59,0.03,-3.25,323.91,-1.51,0.572,12.58,63.48
-0.05,1588.36,-1030.98,-0.01,0.1,304.37,-1.54,0.251,12.58,6.67
-0.05,1577.06,-1034.83,-0.01,-0.05,285.92,-1.59,0.329,12.58,46.5
-0.05,1587.36,-1031.32,-0.01,-0.4,254.54,-1.84,0.259,12.58,59.45
-0.06,1588.67,-1030.88,-0.01,-0.72,249.72,-1.86,0.32,12.58,79.64
-0.06,1608.9,-1023.98,-0.01,-1.07,245.94,-1.88,0.257,12.58,52.44
-0.06,1609.29,-1023.85,-0.01,-1.22,247.75,-1.82,0.247,12.58,9.0
-0.05,1667.01,-1004.18,-0.0,-1.84,252.82,-1.55,0.261,12.58,19.0
-0.03,1709.8,-989.59,0.0,-2.08,253.74,-1.49,0.345,12.58,23.67
0.01,1852.27,-941.03,0.01,-2.26,253.33,-1.49,0.232,12.58,30.4
0.03,1964.66,-902.73,0.02,-2.14,249.14,-1.66,0.153,12.58,29.72
0.03,2051.8,-873.03,0.03,-2.04,250.2,-1.74,0.126,12.58,35.45
0.03,2091.88,-859.36,0.03,-1.99,253.38,-1.67,0.139,12.58,15.86
0.03,2174.53,-831.19,0.04,-1.72,253.53,-1.95,0.168,12.58,7.6
0.05,2266.89,-799.71,0.04,-1.4,253.78,-2.21,0.128,12.58,20.78
0.07,2320.98,-781.28,0.05,-1.19,257.0,-2.28,0.122,12.58,19.84
0.08,1837.25,-1037.16,0.02,-3.76,289.8,-4.08,0.379,23.266,19.0
0.08,1838.7,-1036.66,0.03,-3.71,291.29,-4.12,0.364,23.266,27.5
0.08,1840.64,-1036.0,0.03,-3.72,293.42,-4.11,0.343,23.266,36.0
0.08,1840.67,-1035.99,0.03,-3.68,295.84,-4.14,0.317,23.266,33.0
0.07,1839.27,-1036.47,0.03,-3.68,297.87,-4.14,0.294,23.266,29.0
0.07,1838.55,-1036.71,0.03,-3.63,299.86,-4.17,0.272,23.266,30.0
0.06,1839.86,-1036.27,0.03,-3.65,302.39,-4.15,0.251,23.266,30.0
0.06,1842.86,-1035.24,0.03,-3.61,304.88,-4.17,0.236,23.266,27.5
0.06,1845.7,-1034.27,0.03,-3.61,307.16,-4.17,0.223,23.266,16.5
0.05,1848.36,-1033.37,0.03,-3.59,309.28,-4.17,0.21,23.266,8.0
0.07,1896.13,-1017.09,0.03,-3.72,299.67,-3.96,0.359,23.266,16.0
0.07,1893.79,-1017.88,0.03,-3.72,300.84,-3.98,0.343,23.266,24.0
0.07,1891.79,-1018.56,0.03,-3.73,302.4,-4.0,0.322,23.266,23.0
0.07,1891.79,-1018.57,0.03,-3.69,303.81,-4.03,0.305,23.266,18.0
0.07,1892.8,-1018.22,0.03,-3.67,306.14,-4.04,0.277,23.266,9.0
0.07,1903.19,-1014.68,0.02,-3.77,296.89,-3.87,0.407,23.266,12.0
0.07,1900.11,-1015.73,0.02,-3.76,297.97,-3.92,0.387,23.266,10.67
0.07,1897.54,-1016.61,0.03,-3.76,299.01,-3.92,0.369,23.266,11.0
0.11,2064.3,-959.77,0.03,-3.37,325.27,-2.21,0.586,23.266,80.0
0.11,2063.28,-960.11,0.03,-3.34,326.67,-2.21,0.567,23.266,81.0
0.11,2060.78,-960.97,0.03,-3.36,328.45,-2.36,0.544,23.266,81.5
0.11,2057.52,-962.08,0.03,-3.34,330.1,-2.36,0.524,23.266,77.0
0.11,2054.76,-963.02,0.03,-3.32,331.25,-2.35,0.51,23.266,72.0
0.11,2051.39,-964.17,0.03,-3.32,332.55,-2.35,0.493,23.266,66.0
0.11,2047.1,-965.63,0.03,-3.29,333.93,-2.34,0.474,23.266,55.0
0.11,2042.13,-967.32,0.03,-3.29,335.26,-2.34,0.456,23.266,46.0
0.11,2036.19,-969.35,0.03,-3.26,336.54,-2.33,0.439,23.266,37.0
0.11,2029.2,-971.73,0.03,-3.26,337.77,-2.33,0.423,23.266,28.0
0.11,2019.6,-975.0,0.03,-3.24,339.08,-2.31,0.405,23.266,21.0
0.11,2007.33,-979.19,0.03,-3.21,340.26,-2.29,0.389,23.266,19.0
0.11,2135.7,-935.43,0.02,-3.17,328.95,-1.21,0.484,23.266,71.5
0.11,2135.44,-935.52,0.02,-3.11,329.97,-0.99,0.465,23.266,66.33
0.1,2128.47,-937.9,0.02,-3.11,331.06,-0.99,0.445,23.266,55.5
0.09,2114.63,-942.61,0.02,-3.06,332.0,-0.77,0.426,23.266,42.5
0.08,2091.75,-950.41,0.02,-3.06,333.17,-0.77,0.403,23.266,12.33
0.0,431.12,-166.7,0.01,1.35,296.82,-3.63,0.271,5.21,33.0
0.0,428.05,-167.94,0.01,1.58,336.61,-3.71,0.272,5.21,92.0
0.0,427.82,-168.03,0.01,1.75,287.16,-3.86,0.211,5.21,58.0
-0.0,401.19,-178.78,0.01,2.02,144.83,-4.12,0.055,5.21,18.0
0.01,443.47,-161.71,0.01,0.81,8.63,-3.43,0.22,5.21,70.0
0.01,438.42,-163.75,0.01,0.96,5.61,-3.47,0.232,5.21,40.0
-0.02,423.01,-169.97,0.01,1.91,51.68,-3.76,0.373,5.21,192.0
-0.02,410.31,-175.1,0.01,2.91,82.54,-3.24,0.213,5.21,97.67
0.01,466.66,-152.34,0.01,0.23,17.47,-3.16,0.29,5.21,60.0
0.01,460.37,-154.88,0.01,0.36,13.75,-3.26,0.277,5.21,50.0
0.01,454.41,-157.29,0.01,0.52,12.5,-3.31,0.254,5.21,93.0
-0.01,435.19,-165.06,0.01,1.57,34.92,-3.53,0.372,5.21,233.0
-0.01,427.6,-168.12,0.01,3.96,52.44,-1.89,0.478,5.21,220.0
-0.02,422.12,-170.33,0.01,2.02,60.86,-3.76,0.415,5.21,169.0
-0.02,412.24,-174.32,0.01,2.09,72.37,-3.87,0.296,5.21,140.0
-0.01,430.44,-166.97,0.01,1.87,54.08,-3.55,0.518,5.21,183.0
-0.02,398.66,-179.8,0.01,3.4,82.58,-2.89,0.309,5.21,146.5
0.01,468.18,-151.73,0.01,0.78,46.4,-2.97,0.57,5.21,137.0
0.01,460.12,-154.98,0.01,1.24,49.06,-3.14,0.594,5.21,161.5
0.01,451.69,-158.39,0.01,1.45,50.56,-3.27,0.558,5.21,182.5
0.01,440.61,-162.86,0.01,1.73,54.44,-3.37,0.566,5.21,161.0
-0.0,426.89,-168.4,0.01,3.76,61.09,-2.02,0.6,5.21,181.0
0.0,418.59,-171.76,0.01,2.95,65.83,-2.8,0.685,5.21,144.0
-0.03,388.76,-183.8,0.01,2.07,83.7,-4.16,0.262,5.21,148.0
-0.03,380.47,-187.15,0.01,1.96,82.98,-4.3,0.294,5.21,139.0
-0.02,377.34,-188.42,0.01,1.64,87.16,-4.67,0.207,5.21,111.0
0.01,468.51,-151.6,0.01,2.03,52.74,-1.66,0.586,5.21,90.0
0.01,464.96,-153.03,0.01,1.03,49.93,-3.0,0.629,5.21,145.0
0.01,463.53,-153.61,0.01,2.54,51.54,-1.85,0.629,5.21,73.0
0.02,449.53,-159.26,0.01,2.89,56.64,-2.08,0.671,5.21,149.0
0.02,431.65,-166.48,0.01,3.29,62.48,-2.17,0.722,5.21,64.0
0.01,416.4,-172.64,0.01,2.13,66.15,-3.46,0.734,5.21,94.0
-0.02,380.46,-187.16,0.01,3.14,75.85,-2.97,0.514,5.21,97.5
-0.03,377.66,-188.29,0.01,3.33,79.42,-2.92,0.398,5.21,118.75
-0.03,375.01,-189.36,0.01,1.92,83.02,-4.32,0.309,5.21,135.0
-0.01,370.16,-191.31,0.01,1.53,86.2,-4.74,0.172,5.21,112.0
0.01,479.34,-147.22,0.01,1.5,57.95,-1.39,0.547,5.21,40.0
0.02,444.63,-161.24,0.01,1.66,58.16,-3.0,0.576,5.21,89.0
0.02,437.4,-164.16,0.01,1.81,60.25,-3.12,0.583,5.21,100.0
0.02,419.15,-171.53,0.01,2.04,63.93,-3.29,0.602,5.21,101.33
0.01,408.3,-175.91,0.01,2.15,67.52,-3.45,0.683,5.21,81.0
0.0,392.49,-182.3,0.01,2.19,70.15,-3.58,0.695,5.21,125.0
-0.0,387.95,-184.13,0.01,2.18,71.85,-3.68,0.633,5.21,104.67
-0.03,367.28,-192.48,0.01,2.09,77.44,-3.98,0.452,5.21,129.0
-0.03,353.29,-198.13,0.01,2.01,78.41,-4.09,0.384,5.21,133.0
0.02,489.95,-142.94,0.01,0.21,74.42,0.05,0.169,5.21,89.33
-0.0,373.61,-189.92,0.01,2.17,71.75,-3.66,0.623,5.21,90.0
-0.03,329.58,-207.71,0.0,1.87,77.38,-4.17,0.34,5.21,181.0
-0.04,342.7,-202.41,0.01,1.74,79.81,-4.38,0.266,5.21,139.0
0.0,467.43,-152.03,0.01,0.22,74.01,-0.52,0.155,5.21,97.0
-0.01,444.78,-161.18,0.01,0.19,71.49,-1.02,0.243,5.21,94.0
0.0,404.42,-177.48,0.01,1.18,63.58,-1.85,0.566,5.21,63.0
0.01,366.51,-192.79,0.01,1.72,62.67,-2.6,0.384,5.21,45.0
0.01,347.48,-200.48,0.0,2.16,70.41,-3.47,0.491,5.21,85.0
-0.0,346.03,-201.06,0.0,2.1,72.6,-3.69,0.537,5.21,90.0
-0.04,325.41,-209.39,0.01,2.88,78.18,-3.12,0.261,5.21,141.0
-0.01,350.1,-199.42,0.01,1.78,64.5,-2.34,0.335,5.21,93.0
-0.0,342.19,-202.61,0.01,2.06,65.13,-2.58,0.191,5.21,35.0
0.0,352.95,-198.27,0.01,2.02,64.66,-2.62,0.235,5.21,48.0
0.01,339.29,-203.78,0.0,2.15,66.23,-2.91,0.219,5.21,50.0
0.02,340.77,-203.19,0.0,2.18,67.48,-3.08,0.3,5.21,53.0
0.01,335.46,-205.33,0.0,2.13,69.81,-3.37,0.388,5.21,85.5
-0.02,318.36,-212.23,0.0,3.63,75.25,-2.12,0.385,5.21,155.0
-0.03,313.5,-214.2,0.0,1.56,77.24,-4.42,0.238,5.21,107.0
0.01,327.29,-208.63,0.0,2.16,66.33,-2.8,0.141,5.21,51.0
0.01,322.76,-210.46,0.0,2.17,67.62,-3.04,0.192,5.21,93.0
0.02,320.23,-211.48,0.0,2.11,69.14,-3.22,0.274,5.21,81.0
0.01,322.95,-210.38,0.0,2.23,70.65,-3.12,0.277,5.21,61.67
0.01,328.6,-208.1,0.0,1.99,71.4,-3.64,0.336,5.21,61.0
-0.03,299.18,-219.98,0.0,2.54,76.43,-3.22,0.208,5.21,123.5
0.01,312.05,-214.78,0.0,2.0,69.79,-3.44,0.198,5.21,53.0
0.01,307.25,-216.72,0.0,1.91,70.52,-3.56,0.174,5.21,39.0
-0.0,288.47,-224.31,0.0,1.66,71.82,-3.96,0.148,5.21,70.0
-0.02,283.16,-226.45,0.0,1.53,73.7,-4.21,0.211,5.21,114.0
-0.09,243.18,-242.6,0.01,-1.06,80.01,-1.94,0.381,5.21,136.0
-0.09,227.16,-249.07,0.01,-0.42,74.95,-2.24,0.503,5.21,182.0
-0.09,220.98,-251.57,0.01,-0.43,73.91,-2.37,0.455,5.21,182.0
-0.06,195.67,-261.79,0.0,0.6,69.24,-2.74,0.146,5.21,102.0
-0.09,219.34,-252.23,0.01,-0.7,75.76,-2.36,0.343,5.21,182.0
-0.09,214.75,-254.08,0.01,-0.31,73.31,-2.48,0.409,5.21,176.33
-0.08,205.98,-257.62,0.01,-0.15,71.87,-2.59,0.371,5.21,164.5
-0.06,181.2,-267.63,0.0,0.52,68.98,-2.76,0.151,5.21,113.0
-0.06,158.05,-276.98,0.0,0.47,68.14,-2.83,0.206,5.21,144.0
-0.06,146.62,-281.59,0.0,0.64,67.67,-2.84,0.161,5.21,128.0
-0.07,174.19,-270.46,0.0,0.02,69.4,-2.8,0.279,5.21,146.5
-0.06,156.6,-277.56,0.0,0.21,67.91,-2.85,0.264,5.21,131.75
-0.05,187.12,-265.24,0.01,-0.67,72.29,-2.69,0.106,5.21,67.0
-0.08,100.73,-300.13,0.0,0.45,65.37,-2.86,0.203,5.21,84.5
-0.09,76.77,-309.8,0.0,0.75,65.16,-2.78,0.175,5.21,62.0
-0.09,67.97,-313.36,0.0,0.74,65.13,-2.76,0.156,5.21,62.0
-0.05,159.89,-276.23,0.0,-0.34,69.13,-2.83,0.06,5.21,78.0
-0.07,90.03,-304.45,0.0,0.16,64.92,-2.9,0.128,5.21,75.0
-0.08,79.95,-308.52,0.0,0.41,64.5,-2.86,0.148,5.21,65.0
-0.08,68.14,-313.29,0.0,0.45,64.06,-2.84,0.14,5.21,52.5
-0.05,409.61,-137.42,-0.03,-4.86,57.59,-1.34,0.081,2.799,35.0
-0.05,410.66,-137.0,-0.03,-3.56,63.57,-0.75,0.159,2.799,70.33
-0.05,408.94,-137.69,-0.03,-4.86,55.37,-1.34,0.088,2.799,26.0
-0.06,399.97,-141.31,-0.03,-3.56,64.55,-1.17,0.226,2.799,93.0
-0.05,407.44,-138.3,-0.04,-5.58,51.6,-1.86,0.121,2.799,55.0
-0.06,387.69,-146.27,-0.04,-3.89,60.49,-1.46,0.251,2.799,85.0
-0.04,360.97,-157.06,-0.03,-1.92,71.98,-3.09,0.178,2.799,66.0
-0.04,433.59,-127.73,-0.02,-7.58,44.1,-3.94,0.195,2.799,89.25
-0.06,400.66,-141.03,-0.04,-5.9,47.72,-2.08,0.194,2.799,81.5
-0.06,388.07,-146.12,-0.05,-5.1,52.86,-1.82,0.238,2.799,76.33
-0.06,365.38,-155.28,-0.04,-3.15,64.3,-2.0,0.332,2.799,80.0
-0.05,355.88,-159.12,-0.03,-2.06,69.69,-2.97,0.205,2.799,77.0
-0.03,348.59,-162.06,-0.03,-1.95,70.18,-3.42,0.142,2.799,56.0
-0.03,445.38,-122.97,-0.02,-7.82,43.74,-4.4,0.261,2.799,102.0
-0.05,418.49,-133.83,-0.04,-7.76,39.51,-3.43,0.25,2.799,144.0
-0.06,404.93,-139.31,-0.05,-6.56,42.16,-2.45,0.225,2.799,120.33
-0.06,375.79,-151.08,-0.05,-5.21,49.36,-1.99,0.317,2.799,91.0
-0.06,360.49,-157.26,-0.05,-3.52,58.72,-2.06,0.379,2.799,125.0
-0.04,341.17,-165.06,-0.03,-1.98,67.17,-3.53,0.153,2.799,64.0
-0.03,444.89,-123.17,-0.02,-7.9,41.97,-4.51,0.267,2.799,111.5
