MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_ATTIC,SUPERMARKET_DISTANCE_1,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_TAXATION_VALUE_PLOT
670000.0,0,0.0,635529.27,1987.0,0,0,810.02,0,209724.66
670000.0,0,0.0,662459.39,1977.0,0,0,769.09,0,229487.8
880000.0,0,0.0,880000.0,1994.0,0,0,507.13,0,232100.0
1000000.0,0,0.0,948551.15,1993.0,0,0,85.27,0,234007.57
880000.0,0,0.0,880000.0,1980.0,0,0,577.35,0,212700.0
1050000.0,0,0.0,1002939.28,1980.0,0,0,651.61,0,151778.14
820000.0,0,0.0,777811.95,2010.0,0,0,2381.15,0,132228.03
630000.0,0,0.0,630000.0,2002.0,0,0,1907.56,0,132000.0
650000.0,0,0.0,650000.0,1997.0,0,0,1875.83,0,132000.0
660000.0,0,0.0,626043.76,1997.0,0,0,1737.2,0,125208.75
520000.0,0,0.0,509046.53,1984.0,0,0,1807.44,0,129219.5
660000.0,0,0.0,643002.26,1986.0,0,16,2061.6,0,128600.45
720000.0,0,0.0,714072.52,1966.0,0,0,3815.54,0,36100.33
900000.0,0,0.0,900000.0,1994.0,0,0,414.21,0,61700.0
1250000.0,0,0.0,1193975.33,1995.0,0,0,740.21,0,158368.89
880000.0,0,0.0,880000.0,1996.0,0,0,928.5,0,291000.0
540000.0,0,0.0,540000.0,1979.0,0,11,352.07,0,142600.0
610000.0,0,0.0,610000.0,1980.0,0,14,124.15,0,158900.0
610000.0,0,0.0,599153.16,1980.0,0,14,136.13,0,151752.73
610000.0,0,0.0,610000.0,1980.0,0,14,181.66,0,159000.0
620000.0,0,0.0,620000.0,1980.0,0,14,221.71,0,161000.0
900000.0,0,0.0,876821.26,2004.0,0,0,1239.56,0,239079.93
550000.0,0,0.0,536446.76,1910.0,0,0,4610.87,0,63008.11
420000.0,0,6073.0,420000.0,1990.0,0,0,759.85,0,84700.0
1150000.0,0,0.0,1120382.72,2007.0,0,0,406.47,0,236352.04
1150000.0,0,0.0,1137057.15,2006.0,0,0,611.7,0,223950.82
2000000.0,0,0.0,2000000.0,2007.0,0,0,571.23,0,200500.0
1000000.0,0,0.0,988745.35,2005.0,0,0,1700.68,0,243429.11
1300000.0,0,0.0,1272616.31,2011.0,0,0,1803.39,0,263431.58
1250000.0,0,0.0,1250000.0,2012.0,0,0,951.77,0,222800.0
232000.0,0,0.0,227113.07,2014.0,0,0,971.86,0,227113.07
2350000.0,0,0.0,2244673.63,2010.0,0,0,672.04,0,202307.18
870000.0,105,0.0,848561.24,1929.0,0,80,2357.47,0,76175.44
1050000.0,0,0.0,1050000.0,1870.0,0,110,1256.03,0,173800.0
950000.0,0,0.0,950000.0,1944.0,0,0,213.19,0,606100.0
1200000.0,0,0.0,1178661.95,1998.0,0,0,243.03,0,581473.23
1850000.0,0,0.0,1850000.0,1985.0,0,0,405.31,0,756100.0
1250000.0,0,0.0,1185688.94,1948.0,0,0,408.58,0,702686.69
730000.0,0,0.0,711199.46,1977.0,0,0,1735.48,0,404117.17
1850000.0,0,0.0,1811030.91,1920.0,0,8,67.45,0,749864.69
1150000.0,0,0.0,1150000.0,1968.0,0,0,204.5,0,655200.0
1350000.0,0,0.0,1350000.0,1961.0,0,0,360.38,0,940000.0
1500000.0,0,0.0,1494268.67,1960.0,0,0,344.22,0,812284.45
920000.0,0,0.0,920000.0,1971.0,0,22,1386.27,0,444300.0
1400000.0,0,0.0,1363944.18,1968.0,0,0,327.43,0,916960.19
1400000.0,0,0.0,1400000.0,1960.0,0,0,293.76,0,877500.0
970000.0,0,0.0,970000.0,1971.0,0,0,528.51,0,512500.0
5400000.0,0,0.0,5400000.0,1862.0,0,80,2309.35,0,749700.0
880000.0,0,0.0,880000.0,1970.0,0,0,1782.52,0,420000.0
1700000.0,0,0.0,1700000.0,1969.0,0,0,625.45,0,1152700.0
720000.0,0,0.0,720000.0,1970.0,0,0,801.32,0,375700.0
1600000.0,0,0.0,1600000.0,1961.0,0,0,986.4,0,1163000.0
76000.0,0,0.0,72593.7,1877.0,0,45,1037.34,0,55878.05
730000.0,0,0.0,730000.0,1972.0,0,0,1028.52,0,315300.0
1250000.0,0,0.0,1250000.0,1971.0,0,0,1193.67,0,358000.0
2850000.0,0,0.0,2776600.65,2010.0,0,0,944.03,0,1180103.99
690000.0,0,0.0,690000.0,,0,0,818.06,0,463000.0
1600000.0,0,0.0,1571338.76,1930.0,0,30,466.76,0,758269.16
1950000.0,0,0.0,1950000.0,1949.0,6,0,929.64,0,1199100.0
2150000.0,0,0.0,2094628.56,1996.0,0,0,973.78,0,957781.09
1100000.0,0,0.0,1043406.27,1957.0,0,0,945.19,0,584592.08
1550000.0,0,0.0,1470254.29,1974.0,0,0,834.24,0,805319.93
2400000.0,0,0.0,2400000.0,2010.0,0,0,1116.43,0,950700.0
1150000.0,0,0.0,1120382.72,1967.0,0,0,1116.06,0,566036.83
1400000.0,0,0.0,1375105.61,1971.0,0,0,261.86,0,799820.36
1850000.0,0,0.0,1850000.0,1962.0,0,0,368.13,0,1168600.0
1900000.0,0,0.0,1802247.19,2006.0,0,0,1295.22,0,664365.23
1150000.0,0,0.0,1150000.0,1933.0,0,0,545.61,0,679500.0
1900000.0,0,0.0,1900000.0,1996.0,0,0,536.55,0,929600.0
1250000.0,0,0.0,1250000.0,1960.0,0,0,843.18,0,699000.0
1550000.0,0,0.0,1522438.35,1985.0,0,0,571.99,0,766817.82
490000.0,0,0.0,488454.39,1937.0,0,0,373.35,0,142947.67
1050000.0,0,0.0,1016955.33,1943.0,57,0,366.94,0,171913.88
720000.0,0,0.0,697340.8,1962.0,0,0,568.62,0,152155.89
920000.0,0,0.0,878765.85,2002.0,0,0,557.59,0,142321.86
670000.0,0,0.0,670000.0,1951.0,0,0,492.62,0,164600.0
610000.0,0,0.0,610000.0,1966.0,0,0,590.34,0,164600.0
970000.0,0,0.0,970000.0,1964.0,0,0,642.66,0,168500.0
800000.0,0,0.0,764144.21,1969.0,0,0,627.83,0,178427.67
800000.0,0,0.0,780286.2,1969.0,136,0,733.44,0,168346.75
800000.0,0,0.0,764144.21,1971.0,0,0,759.5,0,160183.73
1050000.0,0,0.0,1050000.0,1979.0,78,0,709.03,0,167600.0
1600000.0,0,0.0,1581992.56,1970.0,0,0,2432.19,0,1031162.53
1250000.0,0,0.0,,0.0,0,0,2161.51,0,
1750000.0,0,0.0,1750000.0,2005.0,0,0,2189.96,0,635300.0
3600000.0,0,0.0,3414784.15,1961.0,0,0,570.93,0,2998559.91
1600000.0,0,0.0,1600000.0,,0,0,463.82,0,690300.0
700000.0,0,0.0,674746.91,1904.0,0,97,594.21,0,61691.15
1000000.0,0,0.0,955180.27,1935.0,0,48,59.76,0,237457.81
1550000.0,0,0.0,1470254.29,2000.0,0,0,191.7,0,775725.13
640000.0,0,0.0,628535.5,1974.0,0,62,144.3,0,147313.01
570000.0,0,0.0,544452.75,1957.0,81,0,635.68,0,157222.67
640000.0,0,0.0,628535.5,1957.0,91,0,672.04,0,190033.78
1450000.0,0,0.0,1450000.0,1969.0,0,0,1281.8,0,934900.0
1600000.0,0,0.0,1600000.0,1966.0,0,15,1195.29,0,913200.0
1350000.0,0,0.0,1334806.22,1969.0,0,30,1117.02,0,764497.91
1250000.0,0,0.0,1250000.0,1971.0,0,0,1353.31,0,877600.0
1650000.0,0,0.0,1620660.18,1991.0,0,0,1866.98,0,888121.78
2100000.0,26,0.0,1991957.42,1979.0,0,0,1563.34,26,1738694.26
1800000.0,0,0.0,1762084.13,1986.0,0,0,1068.42,0,883587.3
1600000.0,0,0.0,1581992.56,1986.0,0,0,1397.76,0,867624.05
1850000.0,0,0.0,1850000.0,1957.0,0,0,1105.47,0,989800.0
1250000.0,0,0.0,1250000.0,2009.0,0,0,1968.33,0,537200.0
870000.0,0,0.0,825239.5,1954.0,0,0,1892.61,0,581272.15
1150000.0,0,0.0,1150000.0,1963.0,0,0,949.68,0,861200.0
1450000.0,0,0.0,1375399.17,1992.0,0,0,2812.82,0,334933.41
1100000.0,0,0.0,1080440.12,1977.0,0,0,963.35,0,861896.55
750000.0,0,0.0,711413.36,1970.0,0,0,1980.43,0,388526.55
1400000.0,0,0.0,1400000.0,1967.0,0,25,2457.88,0,974200.0
820000.0,0,0.0,820000.0,1994.0,0,0,3893.84,0,368500.0
1800000.0,0,0.0,1707392.08,2009.0,0,0,4468.16,0,679731.76
550000.0,0,0.0,550000.0,1957.0,65,0,382.31,0,157300.0
970000.0,0,0.0,952624.12,1971.0,0,0,108.47,0,206925.67
700000.0,0,0.0,687460.71,1957.0,64,35,3617.75,0,185516.18
1450000.0,0,0.0,1424216.52,1965.0,0,43,4204.13,0,756897.42
860000.0,0,0.0,860000.0,1984.0,0,0,3686.75,0,377200.0
960000.0,0,0.0,960000.0,1845.0,0,50,4043.89,0,192400.0
1050000.0,0,0.0,1022958.13,1930.0,0,21,4793.99,0,518688.49
2100000.0,0,0.0,2062658.41,1985.0,0,58,4994.61,0,871522.29
1800000.0,0,0.0,1800000.0,2008.0,0,0,451.41,0,586800.0
480000.0,0,0.0,467638.0,1970.0,0,0,346.92,0,150618.41
1150000.0,0,0.0,1090833.83,1968.0,0,0,693.15,0,581936.13
1050000.0,0,0.0,1050000.0,1974.0,0,0,742.81,0,755600.0
1000000.0,0,0.0,948551.15,1973.0,0,0,953.75,0,746509.76
920000.0,0,0.0,872667.06,1973.0,0,0,4516.74,0,536405.68
1950000.0,0,0.0,1849674.75,1975.0,0,0,489.26,0,818220.22
850000.0,0,0.0,850000.0,1973.0,0,0,1167.49,0,396400.0
890000.0,0,0.0,844210.53,1972.0,0,0,1329.37,0,422010.41
720000.0,0,0.0,711896.65,1974.0,0,0,1150.35,0,379875.96
780000.0,0,0.0,780000.0,1977.0,0,0,1202.18,0,365900.0
1200000.0,0,0.0,1200000.0,1999.0,0,0,1205.45,0,365300.0
1300000.0,0,0.0,1300000.0,1977.0,0,0,769.28,0,708200.0
1100000.0,0,0.0,1043406.27,1973.0,0,0,4745.33,0,611151.51
2250000.0,0,0.0,2250000.0,1973.0,0,0,122.54,0,909100.0
1000000.0,0,0.0,948551.15,1973.0,0,0,595.04,0,681913.42
1000000.0,0,0.0,982086.72,1973.0,0,90,239.77,0,195140.63
830000.0,0,0.0,809546.93,1977.0,0,0,255.4,0,193315.91
3050000.0,0,0.0,2893081.02,2001.0,0,0,829.81,0,851229.8
860000.0,0,0.0,850321.0,1974.0,0,32,2697.3,0,347049.62
1150000.0,0,0.0,1090833.83,1975.0,0,0,2865.62,0,828938.85
1350000.0,0,0.0,1350000.0,2004.0,0,0,1656.85,0,430200.0
750000.0,0,0.0,722943.12,1976.0,0,0,294.84,0,173602.74
770000.0,0,0.0,756308.09,1974.0,0,0,123.56,0,471170.11
870000.0,0,0.0,825239.5,1977.0,0,0,335.88,0,543804.38
800000.0,0,0.0,758840.92,1973.0,0,0,155.06,0,454261.15
810000.0,0,0.0,810000.0,1976.0,0,0,987.35,0,351600.0
1650000.0,0,0.0,1650000.0,1976.0,0,0,503.77,0,626800.0
720000.0,0,0.0,682956.83,1977.0,0,0,196.67,0,399529.75
1150000.0,0,0.0,1090833.83,1994.0,0,0,1998.12,0,508802.84
780000.0,0,0.0,780000.0,1977.0,0,0,778.94,0,349900.0
1200000.0,0,0.0,1186494.42,1976.0,0,0,584.1,0,547962.67
1150000.0,0,0.0,1108512.78,1975.0,0,0,276.22,0,164831.03
680000.0,0,0.0,667818.97,1976.0,0,0,217.67,0,169409.96
840000.0,432,0.0,831222.0,1975.0,0,0,38.47,432,275193.85
1350000.0,0,0.0,1334806.22,1974.0,0,0,4489.04,0,1047872.32
1550000.0,0,0.0,1550000.0,1996.0,0,0,2617.42,0,727800.0
870000.0,0,0.0,825239.5,1977.0,0,0,791.04,0,572260.91
840000.0,0,0.0,825063.37,1977.0,0,0,469.51,0,495627.35
1400000.0,0,0.0,1327971.61,1960.0,0,0,2841.22,0,1067309.76
1500000.0,0,0.0,1461368.76,2007.0,0,0,3868.21,0,483128.51
950000.0,0,0.0,946370.16,1976.0,0,0,766.46,0,679294.54
1500000.0,0,0.0,1422826.73,1969.0,0,0,206.54,0,772215.49
1000000.0,0,0.0,996179.11,1978.0,0,0,1633.83,0,335114.65
1350000.0,0,0.0,1350000.0,1980.0,0,0,627.32,0,890100.0
1850000.0,0,0.0,1850000.0,1977.0,0,0,1524.24,0,1467600.0
1700000.0,0,0.0,1612536.96,1999.0,0,0,1151.65,0,843546.54
1250000.0,0,0.0,1185688.94,1979.0,0,0,2248.52,0,636477.82
1100000.0,0,0.0,1071670.43,1977.0,0,0,1143.56,0,764003.59
870000.0,0,0.0,825239.5,1981.0,0,0,630.82,0,543994.09
1000000.0,0,0.0,978935.63,1995.0,0,0,563.43,0,527646.3
790000.0,0,0.0,769654.21,1980.0,0,0,707.86,0,410352.35
960000.0,0,0.0,956971.87,1979.0,0,77,350.72,0,177936.96
970000.0,0,0.0,920094.62,1977.0,0,0,2810.58,0,480536.01
1750000.0,0,0.0,1750000.0,1954.0,0,0,1078.47,0,1122300.0
1050000.0,0,0.0,1031329.21,1972.0,0,0,5004.76,0,694526.55
1350000.0,0,0.0,1280544.06,1983.0,0,0,546.11,0,699177.05
1900000.0,0,0.0,1900000.0,1987.0,0,0,390.96,0,833600.0
1950000.0,0,0.0,1950000.0,2003.0,0,0,4723.5,0,686300.0
950000.0,0,0.0,926589.86,1981.0,0,0,254.87,0,160738.96
890000.0,0,0.0,844210.53,1985.0,0,0,404.33,0,381791.84
1000000.0,0,0.0,988745.35,1979.0,0,0,1817.51,0,682827.54
830000.0,0,0.0,830000.0,1981.0,0,0,1520.22,0,540700.0
940000.0,0,0.0,923285.2,1979.0,0,0,2296.16,0,553283.56
820000.0,0,0.0,810771.19,1985.0,0,0,1998.21,0,462732.82
1050000.0,0,0.0,1016955.33,1987.0,0,0,471.42,0,142276.89
620000.0,0,0.0,597632.98,1980.0,0,0,395.55,0,112779.13
970000.0,0,0.0,935006.43,1982.0,0,0,419.04,0,112779.13
1100000.0,0,0.0,1050698.29,1982.0,0,89,623.74,0,190367.43
1200000.0,0,0.0,1146216.32,1981.0,0,0,528.91,0,177950.08
770000.0,0,0.0,735488.81,1980.0,0,0,515.55,0,174606.95
1250000.0,0,0.0,1250000.0,1984.0,0,0,789.13,0,681600.0
1200000.0,0,0.0,1138261.38,1984.0,0,0,3427.97,0,593318.75
1350000.0,0,0.0,1350000.0,1985.0,0,0,139.08,0,710600.0
2150000.0,0,0.0,2150000.0,1992.0,0,0,2423.41,0,897600.0
750000.0,0,0.0,736565.04,1984.0,0,0,1091.86,0,151339.56
970000.0,0,0.0,970000.0,1985.0,0,0,564.3,0,573500.0
1250000.0,0,0.0,1235931.69,1986.0,0,0,1417.56,0,668985.1
1050000.0,0,0.0,995978.71,1985.0,0,0,260.66,0,544468.36
1350000.0,0,0.0,1350000.0,1985.0,0,0,1235.57,0,925500.0
2200000.0,0,0.0,2160880.24,1985.0,0,0,647.93,0,586089.66
1000000.0,0,0.0,948551.15,1987.0,0,0,1567.3,0,580797.87
2800000.0,0,0.0,2741019.75,2006.0,0,0,362.37,0,1312458.99
1450000.0,0,0.0,1450000.0,1987.0,0,0,180.15,0,412300.0
940000.0,0,0.0,940000.0,1962.0,0,0,4522.45,0,581900.0
880000.0,0,0.0,880000.0,1993.0,0,0,2295.9,0,398100.0
1700000.0,0,0.0,1612536.96,2013.0,0,0,2638.67,0,722511.41
1350000.0,0,0.0,1350000.0,1989.0,0,0,1659.61,0,807900.0
1350000.0,0,0.0,1344841.8,1989.0,0,0,3758.45,0,874147.17
1400000.0,0,0.0,1370509.88,1990.0,0,0,2661.0,0,788532.65
1400000.0,0,0.0,1327971.61,1991.0,0,0,3560.83,0,845443.64
2750000.0,0,0.0,2608515.67,2009.0,0,0,212.7,0,1182274.16
1550000.0,0,0.0,1550000.0,1992.0,0,0,1682.69,0,727000.0
2700000.0,0,0.0,2700000.0,1992.0,0,0,864.05,0,679100.0
1900000.0,0,0.0,1802247.19,1992.0,0,0,3222.85,0,873331.05
1550000.0,0,0.0,1470254.29,1992.0,0,0,1116.57,0,359690.6
1650000.0,0,0.0,1620660.18,1993.0,0,0,1731.01,0,793141.27
970000.0,0,0.0,920094.62,1993.0,0,0,2723.22,0,408540.98
1950000.0,0,0.0,1908924.47,1997.0,0,0,764.26,0,864400.16
2500000.0,0,0.0,2500000.0,1994.0,0,0,226.32,0,1231600.0
1000000.0,0,0.0,1000000.0,1994.0,0,0,2583.02,0,444300.0
1100000.0,0,0.0,1100000.0,1994.0,0,0,285.68,0,507700.0
1700000.0,0,0.0,1700000.0,1996.0,0,0,992.42,0,742400.0
2000000.0,0,0.0,2000000.0,2001.0,0,0,180.85,0,890000.0
2550000.0,0,0.0,2550000.0,2004.0,0,0,368.63,0,1043100.0
1450000.0,0,0.0,1424025.75,2003.0,0,0,663.24,0,257012.1
1850000.0,0,0.0,1754819.63,2005.0,0,0,70.73,0,572260.91
1500000.0,0,0.0,1483118.03,2003.0,0,0,1187.98,0,791589.53
1500000.0,0,0.0,1500000.0,2004.0,0,0,1034.73,0,795900.0
1600000.0,0,0.0,1581992.56,2004.0,0,0,960.09,0,786942.43
1600000.0,0,0.0,1517681.85,2002.0,0,0,989.66,0,772405.2
1300000.0,0,8525.0,1276883.78,2002.0,0,0,305.77,0,136823.01
1600000.0,0,0.0,1600000.0,2004.0,0,0,1122.65,0,809000.0
1200000.0,0,0.0,1138261.38,2006.0,0,0,539.69,0,408540.98
1650000.0,0,16846.0,1615243.78,2006.0,0,0,860.11,0,0.0
970000.0,0,0.0,939473.02,1966.0,0,90,692.67,0,359517.92
1200000.0,0,0.0,1146216.32,1964.0,0,0,693.41,0,361726.77
2050000.0,0,0.0,2033123.14,1904.0,64,111,485.39,0,297530.22
1450000.0,0,0.0,1404366.89,1966.0,0,0,445.19,0,504312.99
1150000.0,0,0.0,1113808.22,,0,0,742.02,0,255401.07
970000.0,0,0.0,970000.0,1971.0,0,0,910.34,0,261900.0
910000.0,0,0.0,893698.92,1970.0,0,0,836.81,0,260645.82
700000.0,0,0.0,677970.22,1964.0,0,0,602.37,0,242713.34
970000.0,0,0.0,970000.0,1973.0,0,0,305.79,0,295900.0
1000000.0,0,0.0,975357.75,1972.0,0,0,351.2,0,322355.73
690000.0,0,0.0,672996.84,1959.0,0,0,787.55,0,277294.21
830000.0,0,0.0,830000.0,1969.0,0,0,430.15,0,169500.0
670000.0,0,0.0,670000.0,1907.0,14,61,86.59,0,111800.0
1100000.0,0,0.0,1060316.58,1955.0,0,55,765.99,0,431934.42
1700000.0,0,0.0,1658108.17,1929.0,20,53,741.53,0,598479.51
1950000.0,0,0.0,1950000.0,1960.0,0,0,741.93,0,665100.0
1150000.0,0,0.0,1129399.73,1963.0,0,0,744.13,0,357774.19
1000000.0,0,0.0,1000000.0,1924.0,29,83,475.34,0,226900.0
1050000.0,0,0.0,1002939.28,1962.0,43,0,781.55,0,412828.91
1200000.0,0,0.0,1146216.32,1964.0,0,0,722.94,0,407097.83
850000.0,0,0.0,847318.85,1965.0,0,0,738.64,0,442400.12
1000000.0,0,0.0,968528.89,1970.0,0,0,906.14,0,395159.79
970000.0,0,0.0,926524.86,1965.0,0,0,2494.46,0,93703.18
1600000.0,0,0.0,1549646.22,1954.0,117,0,104.72,0,316612.09
1000000.0,0,0.0,1000000.0,1800.0,0,78,1021.87,0,371600.0
780000.0,0,0.0,780000.0,1935.0,0,29,403.37,0,144900.0
1250000.0,0,0.0,1250000.0,2012.0,0,0,467.32,0,169800.0
1350000.0,0,0.0,1350000.0,1973.0,0,0,2091.72,0,1014200.0
1950000.0,0,0.0,1862601.52,1955.0,88,0,848.31,0,628508.62
1850000.0,0,0.0,1767083.49,1954.0,0,66,818.96,0,623064.09
4100000.0,0,0.0,4026555.57,1956.0,90,70,857.9,0,1750176.75
700000.0,0,0.0,668626.19,1968.0,0,0,574.34,0,55878.05
1450000.0,0,0.0,1450000.0,,0,0,474.88,0,559000.0
2750000.0,0,0.0,2650791.44,1948.0,75,0,503.03,0,1223701.72
970000.0,0,0.0,970000.0,1962.0,0,0,813.76,0,392800.0
1100000.0,0,0.0,1072893.52,1962.0,0,0,842.79,0,409260.11
820000.0,0,0.0,820000.0,1915.0,65,50,575.55,0,262100.0
1250000.0,0,0.0,1250000.0,1945.0,88,66,820.85,0,332200.0
1000000.0,0,0.0,955180.27,1964.0,0,60,139.31,0,148435.01
1300000.0,0,0.0,1253101.41,1972.0,165,0,148.11,0,471551.7
310000.0,0,0.0,304446.88,1956.0,0,0,3837.56,0,76111.72
510000.0,0,0.0,510000.0,1938.0,0,83,3820.56,0,65400.0
360000.0,0,0.0,351128.79,1956.0,0,0,206.72,0,94902.31
1000000.0,0,0.0,1000000.0,1964.0,0,0,629.18,0,337200.0
840000.0,0,0.0,819300.51,1962.0,0,0,382.91,0,250374.33
360000.0,0,0.0,347012.7,1966.0,0,0,1189.43,0,84536.15
660000.0,0,0.0,660000.0,1950.0,0,0,2444.35,0,261500.0
15900000.0,0,0.0,,,0,0,2533.46,0,
1000000.0,0,0.0,975357.75,1952.0,64,44,628.14,0,323623.7
1950000.0,0,0.0,1950000.0,1932.0,70,50,194.35,0,127900.0
1400000.0,0,0.0,1400000.0,1965.0,0,0,289.08,0,541600.0
1200000.0,0,0.0,1170429.29,1966.0,0,0,228.02,0,504259.95
680000.0,0,0.0,680000.0,1953.0,60,50,380.88,0,160400.0
750000.0,0,0.0,750000.0,1961.0,0,30,665.55,0,237800.0
680000.0,0,0.0,680000.0,1963.0,0,0,438.29,0,157100.0
1650000.0,0,0.0,1609340.28,1928.0,0,64,766.26,0,318649.38
660000.0,0,0.0,660000.0,1968.0,0,0,847.88,0,263300.0
2110000.0,350,0.0,562040.47,1970.0,0,0,335.52,0,138302.1
370000.0,0,0.0,363372.09,1964.0,0,0,185.63,0,47140.16
1250000.0,0,0.0,1250000.0,1960.0,30,0,865.22,0,653400.0
570000.0,0,0.0,570000.0,1960.0,0,0,589.62,0,144200.0
1850000.0,0,0.0,1767083.49,1949.0,107,47,412.67,0,566039.83
680000.0,216,0.0,680000.0,1938.0,50,64,6406.29,0,221000.0
320000.0,0,0.0,312114.48,1913.0,0,42,5722.25,0,57058.43
3700000.0,413,0.0,3768550.74,1931.0,0,85,4127.65,0,1261445.97
2950000.0,309,0.0,2950000.0,1877.0,0,177,113.11,150,640100.0
1100000.0,0,0.0,1100000.0,1900.0,0,21,197.3,0,169000.0
450000.0,0,0.0,438910.99,1967.0,0,0,4088.34,0,82222.66
680000.0,842,0.0,655468.43,1867.0,0,80,3628.23,0,187386.86
490000.0,0,0.0,481222.49,1913.0,0,21,3648.59,0,61085.79
900000.0,50,0.0,876821.26,1877.0,0,0,1921.79,0,221153.81
1100000.0,0,0.0,1100000.0,1971.0,0,0,760.73,0,757200.0
1100000.0,0,0.0,1100000.0,1978.0,0,0,1072.51,0,575200.0
870000.0,0,0.0,870000.0,1963.0,0,31,600.26,0,736400.0
1400000.0,0,0.0,1375105.61,1965.0,0,0,699.81,0,970726.34
1000000.0,0,0.0,978935.63,1932.0,0,0,760.88,0,640517.58
1150000.0,0,0.0,1125775.97,1952.0,0,28,942.23,0,594899.18
760000.0,0,0.0,741271.89,1966.0,0,0,177.88,0,113629.18
530000.0,0,0.0,506245.54,1956.0,36,28,521.31,0,117391.65
2150000.0,0,0.0,,,0,0,1095.12,0,
440000.0,0,0.0,417362.51,1877.0,0,0,1555.12,0,54162.27
4500000.0,0,0.0,4500000.0,1980.0,0,81,2291.48,0,1544800.0
5200000.0,0,0.0,5200000.0,1929.0,0,57,2818.73,0,1852800.0
2150000.0,0,0.0,2150000.0,1828.0,41,69,187.52,0,456700.0
610000.0,0,0.0,621700.16,1910.0,15,81,551.65,0,101714.22
540000.0,0,0.0,,,0,0,865.37,0,
1500000.0,0,0.0,1432770.4,1979.0,0,62,143.97,0,439956.03
300000.0,0,0.0,290558.67,1877.0,0,18,2075.37,0,56658.94
900000.0,0,0.0,900000.0,1958.0,0,60,1558.41,0,160700.0
600000.0,0,0.0,581117.33,1944.0,4,56,152.69,0,98499.39
8100000.0,168,0.0,8086607.14,2004.0,0,203,1336.97,0,2201054.66
610000.0,0,0.0,610000.0,1972.0,62,0,194.9,0,122800.0
480000.0,0,0.0,469200.95,1979.0,0,60,3247.47,0,66763.39
420000.0,0,0.0,401175.71,1975.0,0,0,1163.09,0,83864.83
1050000.0,0,0.0,1002939.28,1974.0,0,0,383.56,0,417127.22
1200000.0,0,0.0,1146216.32,1974.0,0,0,175.41,0,300022.12
1000000.0,0,0.0,1000000.0,1976.0,0,0,550.96,0,441200.0
510000.0,0,0.0,510000.0,1978.0,0,0,107.35,0,47600.0
360000.0,0,0.0,358624.48,1983.0,0,0,1820.59,0,83081.34
1100000.0,493,0.0,1080295.4,1975.0,0,116,3140.04,25,245718.1
1200000.0,0,0.0,1200000.0,1978.0,0,0,569.47,0,277300.0
780000.0,0,0.0,766027.65,1980.0,0,0,362.56,0,113038.18
660000.0,0,19750.0,630418.98,1968.0,0,0,640.29,0,148435.01
660000.0,0,19750.0,630418.98,1968.0,0,0,640.29,0,148435.01
610000.0,0,0.0,582659.96,1978.0,0,0,164.28,0,54349.76
1050000.0,0,0.0,1024125.63,1979.0,0,0,409.67,0,288900.96
400000.0,0,0.0,387411.56,1990.0,0,31,5451.73,0,45327.15
1250000.0,0,0.0,1193975.33,1979.0,0,0,514.95,0,284166.13
1550000.0,0,0.0,1545110.84,1984.0,0,0,418.05,0,304237.31
1000000.0,0,0.0,955180.27,1986.0,0,0,321.83,0,327340.28
710000.0,0,23572.0,710000.0,1980.0,0,0,535.22,0,164200.0
710000.0,0,23572.0,678177.99,1980.0,0,0,573.23,0,156840.6
1200000.0,0,23578.0,1200000.0,1979.0,0,0,164.66,0,108900.0
880000.0,0,0.0,880000.0,1981.0,0,0,982.94,0,87500.0
1950000.0,0,0.0,1862601.52,1996.0,0,0,678.34,0,294673.11
720000.0,0,0.0,720000.0,1981.0,0,0,169.48,0,50400.0
880000.0,0,0.0,848253.26,1984.0,0,0,634.81,0,220353.06
1200000.0,0,23572.0,1200000.0,1998.0,0,0,588.13,0,185000.0
810000.0,0,21890.0,807087.9,1988.0,0,0,112.3,0,133219.32
1050000.0,0,0.0,1050000.0,1989.0,0,0,557.72,0,292700.0
2050000.0,0,0.0,2050000.0,1994.0,0,0,871.49,0,595300.0
850000.0,0,0.0,834773.72,2013.0,0,0,975.49,0,126983.81
1900000.0,0,0.0,1894006.83,2004.0,0,74,901.94,0,309420.91
2000000.0,0,0.0,1927848.32,2004.0,0,0,932.94,0,332457.44
1600000.0,0,0.0,1528288.43,2006.0,0,0,809.54,0,313108.09
1350000.0,0,0.0,1316732.96,2006.0,0,0,856.79,0,296118.61
1350000.0,0,0.0,1280544.06,2003.0,0,17,763.79,0,618645.06
1500000.0,0,0.0,1422826.73,2003.0,0,0,786.84,0,642263.99
1050000.0,0,21360.0,1050000.0,1975.0,0,0,556.82,108,315600.0
1750000.0,0,0.0,1706876.05,2005.0,0,0,1027.31,0,293192.54
1400000.0,0,0.0,1365500.84,2007.0,0,0,476.26,0,282073.46
1000000.0,0,0.0,1000707.66,1972.0,0,0,862.72,0,254980.31
840000.0,0,0.0,840000.0,1972.0,0,0,512.01,0,231200.0
