MI_OBJ_OIS_PROPERTY_ID,MI_OBJ_OIS_PROPERTY_NUMBER,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_MUNICIPALITY_NUMBER,MI_OBJ_OIS_POSTAL_CODE,MI_OBJ_OIS_RENTED_PLOT,MI_OBJ_OIS_OWNERSHIP_CODE_PROPERTY,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_UNIT,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_BUILDING,MI_OBJ_OIS_PROPERTY_USE_CODE,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_TAXATION_VALUE_PLOT,MI_OBJ_OIS_TAXATION_VALUE_FARMHOUSE,MI_OBJ_OIS_DATE_OF_TAXATION_VALUE,MI_OBJ_OIS_PROPERTY_ADDRESS,MI_OBJ_OIS_HOUSE_NUMBER,MI_OBJ_OIS_HOUSE_LETTER,MI_OBJ_OIS_FLOOR_NUMBER,MI_OBJ_OIS_MAX_FLOOR_NUMBER_BUILDING,MI_OBJ_OIS_LAND_ZONE,MI_OBJ_OIS_SIZE_OF_HOUSE,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_SIZE_OF_PLOT,MI_OBJ_OIS_SIZE_OF_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_OUTDOOR_LIVING_ROOM,MI_OBJ_OIS_SIZE_OF_INTEGRATED_OUTHOUSE,MI_OBJ_OIS_SIZE_OF_INTEGRATED_GARAGE,MI_OBJ_OIS_SIZE_OF_LEGAL_BASEMENT,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_ATTIC,MI_OBJ_OIS_SIZE_OF_USED_ATTIC,MI_OBJ_OIS_SIZE_OF_HOUSE_EXCL_UTILIZED_ATTIC,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_GARAGE,MI_OBJ_OIS_NUMBER_OF_FLOORS,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_CONSTRUCTION_MATERIAL,MI_OBJ_OIS_REBUILD_YEAR,MI_OBJ_OIS_ROOF_MATERIAL,MI_OBJ_NUMBER_OF_EXTERNAL_MATRS,MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_N_COORDINATE,MI_OBJ_OIS_E_COORDINATE,C20_1MONTH%,C20_3MONTH%,C20_6MONTH%,C20_12MONTH%,SCHOOL_DISTANCE_1,SCHOOL_DISTANCE_2,SCHOOL_DISTANCE_3,SUPERMARKET_DISTANCE_1,SUPERMARKET_DISTANCE_2,SUPERMARKET_DISTANCE_3,KOEBESUM_BELOEB,OMREGNINGS_DATO
1010001576,1576.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2820934.15,886944.28,0.0,2013-10-01,Clara Pontoppidans Vej 53,53.0, ,  ,  ,1,125,0,83.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173579.4,720859.6,11.7,14.57,19.8,23.36,329.54,453.45,508.25,149.14,193.0,487.12,3850000,2015-03-06 00:00:00
1010001577,1577.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2781049.4,858211.25,0.0,2013-10-01,Clara Pontoppidans Vej 51,51.0, ,  ,  ,1,127,0,83.0,0,0,0,0,0,0,0,0,0,127,0,0,3.0,2007.0,1 ,0.0,10,1,2700000.0,6173580.1,720864.06,2.91,3.33,6.53,28.29,333.94,454.9,512.55,149.73,192.17,483.87,3850000,2014-12-03 00:00:00
1010001588,1588.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2650000.0,833200.0,0.0,2014-10-01,Clara Pontoppidans Vej 31,31.0, ,  ,  ,1,125,0,83.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173555.3,720853.36,7.69,23.99,35.56,42.48,325.94,472.25,506.46,125.51,173.14,510.15,3998000,2015-04-24 00:00:00
1010001591,1591.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2650000.0,833200.0,0.0,2014-10-01,Clara Pontoppidans Vej 25,25.0, ,  ,  ,1,125,0,83.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173557.8,720865.84,3.86,20.48,35.62,40.89,337.95,475.51,518.19,127.42,170.59,500.82,4045000,2015-04-28 00:00:00
1010001598,1598.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2708804.15,844942.46,0.0,2014-10-01,Clara Pontoppidans Vej 11,11.0, ,  ,  ,1,125,0,74.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173532.1,720851.44,-3.38,0.31,26.46,28.33,328.24,492.51,509.85,102.68,153.36,530.12,4000000,2015-06-29 00:00:00
1010001600,1600.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2820934.15,879918.55,0.0,2013-10-01,Clara Pontoppidans Vej 7,7.0, ,  ,  ,1,125,0,74.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173534.1,720859.72,6.18,12.07,13.63,20.98,335.91,494.13,517.38,103.88,151.27,523.76,4000000,2015-02-19 00:00:00
1010001601,1601.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2650000.0,826600.0,0.0,2014-10-01,Clara Pontoppidans Vej 5,5.0, ,  ,  ,1,125,0,74.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173534.9,720863.85,-0.68,16.14,31.89,37.86,339.8,495.17,521.2,104.53,150.22,520.78,4000000,2015-05-22 00:00:00
1010001607,1607.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2729548.49,852443.14,0.0,2013-10-01,Lily Brobergs Vej 41,41.0, ,  ,  ,1,125,0,77.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2650000.0,6173562.0,720796.97,-5.49,-2.08,3.89,22.51,269.18,444.57,449.92,148.38,208.69,534.75,3825000,2014-10-28 00:00:00
1010001623,1623.0,0.0,101,2500.0,N,10.0,130.0,130.0,1.0,2781049.4,880665.64,0.0,2013-10-01,Buster Larsens Vej 26,26.0, ,  ,  ,1,125,0,107.0,0,0,0,0,0,0,0,0,0,125,0,0,3.0,2007.0,1 ,0.0,10,1,2700000.0,6173544.7,720776.52,5.48,5.28,5.58,26.67,252.39,434.19,454.86,144.85,209.53,532.44,4110000,2014-11-10 00:00:00
1010001650,1650.0,0.0,101,1437.0,N,10.0,130.0,130.0,1.0,4030702.6,470248.64,0.0,2013-10-01,Galionsvej 66,66.0, ,  ,  ,1,219,0,178.0,0,0,0,0,0,0,0,0,0,219,0,0,3.0,1774.0,1 ,0.0,5 ,1,3900000.0,6176467.4,726470.19,1.58,0.48,6.24,33.02,866.49,1020.89,1351.98,277.38,339.03,510.75,13900000,2014-10-06 00:00:00
1010001655,1655.0,0.0,101,1437.0,N,10.0,130.0,130.0,1.0,5801543.81,677662.9,0.0,2013-10-01,Galionsvej 74,74.0, ,  ,  ,1,386,0,249.0,0,0,0,0,0,0,0,0,0,386,0,0,3.0,1774.0,1 ,0.0,5 ,1,5450000.0,6176494.2,726481.72,8.29,9.83,8.94,29.37,895.66,1049.92,1352.14,303.28,364.95,499.54,13500000,2015-01-27 00:00:00
1010001669,1669.0,68293.0,101,1260.0,N,30.0,140.0,140.0,21.0,3600000.0,1023100.0,0.0,2014-10-01,Bredgade 51 02 th,51.0, ,02,04,1,283,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1881.0,1 ,0.0,5 ,1,3600000.0,6176873.5,725707.51,-0.82,4.72,30.15,28.24,495.08,674.28,798.46,256.14,270.18,272.44,13200000,2015-06-15 00:00:00
1010001728,1728.0,601137.0,101,2500.0,N,30.0,140.0,140.0,21.0,560000.0,100200.0,0.0,2014-10-01,Beatevej 1 05 tv,1.0, ,05,05,1,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1931.0,1 ,0.0,5 ,1,560000.0,6174521.1,720606.22,-0.82,4.72,30.15,28.24,95.01,152.13,541.16,140.52,184.83,285.84,1845000,2015-06-15 00:00:00
1010001735,1735.0,601137.0,101,2500.0,N,30.0,140.0,140.0,21.0,570000.0,104000.0,0.0,2014-10-01,Valborg Allé 17 05 tv,17.0, ,05,05,1,62,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1931.0,1 ,0.0,5 ,1,570000.0,6174555.9,720603.87,-2.43,4.7,29.59,30.92,111.91,182.86,576.04,146.03,160.64,297.75,1735000,2015-06-24 00:00:00
1010001736,1736.0,601137.0,101,2500.0,N,10.0,140.0,140.0,21.0,1204845.67,113045.95,0.0,2013-10-01,Valborg Allé 17 05 th,17.0, ,05,05,1,64,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1931.0,1 ,0.0,5 ,1,1150000.0,6174555.9,720603.87,-1.43,-4.97,-2.13,24.34,111.91,182.86,576.04,146.03,160.64,297.75,1850000,2014-12-17 00:00:00
1010001739,1739.0,601137.0,101,2500.0,N,10.0,140.0,140.0,21.0,1150000.0,107900.0,0.0,2014-10-01,Valborg Allé 21 05 tv,21.0, ,05,05,1,64,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1931.0,1 ,0.0,5 ,1,1150000.0,6174549.2,720555.58,6.84,27.88,45.97,44.23,75.9,205.8,575.33,98.83,202.29,252.7,1950000,2015-04-16 00:00:00
1010001771,1771.0,489680.0,101,2450.0,N,10.0,140.0,140.0,21.0,2652496.67,486361.79,0.0,2013-10-01,Dexter Gordons Vej 15 st,15.0, ,ST,06,1,105,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2007.0,1 ,0.0,1 ,1,2500000.0,6172555.3,723281.73,10.38,14.11,19.31,22.57,375.92,1147.54,1422.56,173.76,825.73,840.56,3780000,2015-03-05 00:00:00
1010001774,1774.0,489680.0,101,2450.0,N,10.0,140.0,140.0,21.0,2599446.74,481799.5,0.0,2013-10-01,Dexter Gordons Vej 21 st,21.0, ,ST,06,1,104,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2007.0,1 ,0.0,1 ,1,2450000.0,6172543.7,723277.98,9.3,15.9,18.77,23.76,387.49,1147.55,1429.41,162.56,828.75,841.16,3750000,2015-03-01 00:00:00
1010001778,1778.0,489680.0,101,2450.0,N,10.0,140.0,140.0,21.0,2652496.67,486361.79,0.0,2013-10-01,Dexter Gordons Vej 27 st,27.0, ,ST,06,1,105,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2007.0,1 ,0.0,1 ,1,2500000.0,6172530.5,723273.48,4.45,9.17,11.8,17.47,400.84,1147.49,1437.14,150.04,832.2,841.84,3800000,2015-02-16 00:00:00
1010001801,1801.0,489680.0,101,2450.0,N,10.0,140.0,140.0,21.0,2000000.0,314300.0,0.0,2014-10-01,Thad Jones Vej 8 02 tv,8.0, ,02,06,1,80,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2007.0,1 ,0.0,1 ,1,2000000.0,6172511.8,723280.27,0.12,18.85,28.31,36.89,412.48,1160.08,1456.15,130.61,848.29,855.29,2611000,2015-05-03 00:00:00
1010001811,1811.0,489680.0,101,2450.0,N,10.0,140.0,140.0,21.0,2580530.48,423619.88,0.0,2013-10-01,Thad Jones Vej 6 st th,6.0, ,ST,06,1,106,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2007.0,1 ,0.0,1 ,1,2500000.0,6172498.0,723295.58,1.53,0.63,2.36,27.58,416.18,1179.17,1476.39,115.92,868.73,874.81,3425000,2014-12-11 00:00:00
1010001834,1834.0,887600.0,101,2500.0,N,10.0,140.0,140.0,21.0,2628382.47,437920.7,0.0,2013-10-01,Clara Pontoppidans Vej 12 03 mf,12.0, ,03,04,1,110,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,1 ,0.0,2 ,1,2450000.0,6173534.6,720893.87,5.45,11.98,7.76,21.35,369.32,509.09,515.74,108.02,140.1,504.84,3300000,2015-01-20 00:00:00
1010001836,1836.0,887600.0,101,2500.0,N,10.0,140.0,140.0,21.0,1984696.97,339222.26,0.0,2013-10-01,Clara Pontoppidans Vej 10 st tv,10.0, ,ST,04,1,90,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,1 ,0.0,2 ,1,1850000.0,6173522.2,720892.62,9.61,22.21,18.13,31.19,370.58,512.91,517.62,95.75,128.39,516.12,2995000,2015-03-18 00:00:00
1010001840,1840.0,887600.0,101,2500.0,N,10.0,140.0,140.0,21.0,2252537.56,360615.55,0.0,2013-10-01,Clara Pontoppidans Vej 10 02 tv,10.0, ,02,04,1,97,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,1 ,0.0,2 ,1,2150000.0,6173522.2,720892.62,0.62,3.64,6.51,26.14,370.58,512.91,517.62,95.75,128.39,516.12,2875000,2014-11-09 00:00:00
1010001843,1843.0,887600.0,101,2500.0,N,10.0,140.0,140.0,21.0,2252899.26,364969.68,0.0,2013-10-01,Clara Pontoppidans Vej 10 03 th,10.0, ,03,04,1,96,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,1 ,0.0,2 ,1,2100000.0,6173522.2,720892.62,7.36,8.32,11.68,24.74,370.58,512.91,517.62,95.75,128.39,516.12,3295000,2015-02-03 00:00:00
1010001844,1844.0,887600.0,101,2500.0,N,10.0,140.0,140.0,21.0,1931056.51,343513.5,0.0,2013-10-01,Clara Pontoppidans Vej 8 st tv,8.0, ,ST,04,1,88,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,1 ,0.0,2 ,1,1800000.0,6173498.9,720898.59,5.83,12.36,5.39,18.99,382.08,491.29,513.67,76.1,104.34,523.17,2335000,2015-01-15 00:00:00
1010001853,1853.0,887600.0,101,2500.0,N,10.0,140.0,140.0,21.0,2091977.89,343513.5,0.0,2013-10-01,Clara Pontoppidans Vej 8 03 mf,8.0, ,03,04,1,88,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,1 ,0.0,2 ,1,1950000.0,6173498.9,720898.59,4.45,9.17,11.8,17.47,382.08,491.29,513.67,76.1,104.34,523.17,2950000,2015-02-16 00:00:00
1010001929,1929.0,887740.0,101,2500.0,N,10.0,140.0,140.0,21.0,1800000.0,300000.0,0.0,2014-10-01,Karin Nellemoses Vej 4 st th,4.0, ,ST,05,1,87,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,1 ,0.0,2 ,1,1800000.0,6173534.1,720923.97,2.16,12.76,28.23,36.6,399.02,485.69,503.0,119.08,135.77,490.36,3000000,2015-06-03 00:00:00
1010001939,1939.0,887740.0,101,2500.0,N,30.0,140.0,140.0,21.0,2199258.8,351452.29,0.0,2013-10-01,Karin Nellemoses Vej 6 01 tv,6.0, ,01,05,1,93,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,1 ,0.0,2 ,1,2050000.0,6173526.9,720935.41,5.25,8.27,6.99,21.76,411.56,474.62,490.47,119.2,128.86,489.35,2600000,2015-01-22 00:00:00
1010001985,1985.0,339637.0,101,1462.0,N,30.0,140.0,140.0,21.0,3039664.36,405847.6,0.0,2013-10-01,Lavendelstræde 17 B 04,17.0,B,04,04,1,115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1799.0,1 ,0.0,5 ,1,2900000.0,6175818.0,724567.29,1.57,3.81,6.15,27.4,423.34,437.44,715.06,14.86,37.0,66.6,3700000,2014-12-02 00:00:00
1010002000,2000.0,466710.0,101,2100.0,N,10.0,140.0,140.0,21.0,2160305.15,318355.21,0.0,2013-10-01,Amerika Plads 4 02 3,4.0, ,02,09,1,78,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2007.0,1 ,0.0,5 ,1,2050000.0,6178360.1,725830.66,5.48,5.28,5.58,26.67,390.18,470.34,588.8,49.3,323.67,324.64,2895000,2014-11-10 00:00:00
1010002001,2001.0,466710.0,101,2100.0,N,10.0,140.0,140.0,21.0,2897970.32,442704.48,0.0,2013-10-01,Amerika Plads 4 02 4,4.0, ,02,09,1,103,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2007.0,1 ,0.0,5 ,1,2750000.0,6178360.1,725830.66,-10.43,-9.08,-1.19,16.43,390.18,470.34,588.8,49.3,323.67,324.64,3625000,2014-10-16 00:00:00
1010002044,2044.0,466710.0,101,2100.0,N,10.0,140.0,140.0,21.0,2687208.84,407928.84,0.0,2013-10-01,Amerika Plads 8 04 th,8.0, ,04,09,1,95,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2007.0,1 ,0.0,5 ,1,2550000.0,6178400.2,725832.43,-3.12,-0.38,5.4,24.95,364.2,463.67,561.13,79.62,284.49,285.45,3350000,2014-10-23 00:00:00
1010002075,2075.0,466710.0,101,2100.0,N,10.0,140.0,140.0,21.0,2909076.76,452630.8,0.0,2013-10-01,Amerika Plads 12 03 1,12.0, ,03,09,1,101,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2007.0,1 ,0.0,5 ,1,2700000.0,6178438.6,725841.31,6.59,6.88,9.65,20.04,347.77,467.65,541.51,112.46,245.13,246.1,3675000,2015-02-06 00:00:00
1010002076,2076.0,466710.0,101,2100.0,N,10.0,140.0,140.0,21.0,2000000.0,302100.0,0.0,2014-10-01,Amerika Plads 12 03 2,12.0, ,03,09,1,76,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2007.0,1 ,0.0,5 ,1,2000000.0,6178438.6,725841.31,1.5,17.53,31.71,40.08,347.77,467.65,541.51,112.46,245.13,246.1,3065000,2015-05-19 00:00:00
1010002086,2086.0,466710.0,101,2100.0,N,10.0,140.0,140.0,21.0,2909076.76,447566.85,0.0,2013-10-01,Amerika Plads 12 05 3,12.0, ,05,09,1,100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2007.0,1 ,0.0,5 ,1,2700000.0,6178438.6,725841.31,7.51,8.64,8.23,23.85,347.77,467.65,541.51,112.46,245.13,246.1,3900000,2015-01-23 00:00:00
1010002096,2096.0,840.0,101,2300.0,N,10.0,140.0,140.0,21.0,2092861.24,480714.13,0.0,2013-10-01,Tom Kristensens Vej 44 01 th,44.0, ,01,07,1,102,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2006.0,90,0.0,2 ,1,1950000.0,6174233.8,725490.79,11.55,17.05,18.58,26.11,198.85,632.5,955.05,313.6,430.23,480.85,3275000,2015-03-10 00:00:00
1010002107,2107.0,840.0,101,2300.0,N,10.0,140.0,140.0,21.0,1824545.69,398931.55,0.0,2013-10-01,Tom Kristensens Vej 44 06 tv,44.0, ,06,07,1,86,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2006.0,90,0.0,2 ,1,1700000.0,6174233.8,725490.79,8.29,9.83,8.94,29.37,198.85,632.5,955.05,313.6,430.23,480.85,3475000,2015-01-27 00:00:00
1010002131,2131.0,840.0,101,2300.0,N,10.0,140.0,140.0,21.0,2106875.33,471834.73,0.0,2013-10-01,Tom Kristensens Vej 40 04 tv,40.0, ,04,07,1,102,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2006.0,90,0.0,2 ,1,2000000.0,6174233.2,725515.16,2.51,1.5,3.63,28.11,215.64,608.88,946.59,336.91,446.82,473.41,3595000,2014-12-09 00:00:00
1010002145,2145.0,281060.0,101,2450.0,N,10.0,140.0,140.0,21.0,1650000.0,277700.0,0.0,2014-10-01,Teglholm Tværvej 33 st 1,33.0, ,ST,06,1,75,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,90,0.0,90,1,1650000.0,6172847.5,723295.59,-0.74,19.82,29.2,36.71,210.17,1108.93,1216.42,465.42,729.44,802.11,2345000,2015-05-05 00:00:00
1010002151,2151.0,281060.0,101,2450.0,N,30.0,140.0,140.0,21.0,2580530.48,429916.38,0.0,2013-10-01,Teglholm Tværvej 33 01 3,33.0, ,01,06,1,108,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,90,0.0,90,1,2500000.0,6172847.5,723295.59,-1.08,2.33,7.16,30.45,210.17,1108.93,1216.42,465.42,729.44,802.11,3195000,2014-10-31 00:00:00
1010002161,2161.0,281060.0,101,2450.0,N,10.0,140.0,140.0,21.0,2580530.48,429916.38,0.0,2013-10-01,Teglholm Tværvej 33 03 3,33.0, ,03,06,1,108,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,90,0.0,90,1,2500000.0,6172847.5,723295.59,5.05,2.96,5.57,26.9,210.17,1108.93,1216.42,465.42,729.44,802.11,3495000,2014-11-28 00:00:00
1010002177,2177.0,501191.0,101,1166.0,N,30.0,140.0,140.0,21.0,2039009.63,516620.65,0.0,2013-10-01,Dyrkøb 3 02,3.0, ,02,04,1,155,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1850.0,1 ,0.0,5 ,1,1900000.0,6176143.7,724637.6,5.53,22.59,20.26,35.12,233.21,435.46,479.0,99.04,194.84,233.06,5550000,2015-03-25 00:00:00
1010002228,2228.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,2800000.0,494400.0,0.0,2014-10-01,Sundby Parkvej 11 03 tv,11.0, ,03,05,1,126,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,6 ,0.0,2 ,1,2800000.0,6174515.1,728251.37,10.51,30.24,35.79,42.72,457.85,511.21,1020.36,202.94,396.85,466.45,4498000,2015-04-08 00:00:00
1010002237,2237.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,2629492.32,464937.17,0.0,2013-10-01,Sundby Parkvej 13 02 tv,13.0, ,02,05,1,112,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,6 ,0.0,2 ,1,2450000.0,6174513.4,728233.74,7.53,15.24,18.3,22.03,468.36,495.84,1003.42,216.15,380.65,470.21,3995000,2015-02-26 00:00:00
1010002248,2248.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,2550000.0,455000.0,0.0,2014-10-01,Sundby Parkvej 15 02 tv,15.0, ,02,05,1,117,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2007.0,6 ,0.0,2 ,1,2550000.0,6174511.4,728217.27,-4.23,3.04,25.74,26.21,478.26,481.8,987.71,228.82,365.78,473.91,4240000,2015-06-21 00:00:00
1010002256,2256.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,1843515.91,331832.86,0.0,2013-10-01,Sundby Parkvej 12 st tv,12.0, ,ST,05,1,85,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,2 ,1,1750000.0,6174526.7,728307.28,3.42,3.94,12.29,35.02,432.78,558.68,1073.13,171.55,447.42,464.97,2600000,2014-09-28 00:00:00
1010002270,2270.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,2949625.46,520819.58,0.0,2013-10-01,Sundby Parkvej 14 02 tv,14.0, ,02,05,1,126,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,2 ,1,2800000.0,6174528.4,728324.65,0.35,-3.33,-0.03,26.57,424.65,574.42,1076.19,163.03,463.88,464.05,4300000,2014-12-18 00:00:00
1010002273,2273.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,1700000.0,280000.0,0.0,2014-10-01,Sundby Parkvej 14 03 th,14.0, ,03,05,1,77,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,2 ,1,1700000.0,6174528.4,728324.65,10.19,31.82,32.54,40.34,424.65,574.42,1076.19,163.03,463.88,464.05,2319000,2015-04-07 00:00:00
1010002274,2274.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,2906681.83,504232.81,0.0,2014-10-01,Sundby Parkvej 14 04 tv,14.0, ,04,05,1,126,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,2 ,1,2850000.0,6174528.4,728324.65,-2.55,-0.75,27.29,27.95,424.65,574.42,1076.19,163.03,463.88,464.05,1830000,2015-07-02 00:00:00
1010002277,2277.0,1723.0,101,2300.0,N,10.0,140.0,140.0,21.0,2468503.0,464937.17,0.0,2013-10-01,Sundby Parkvej 16 st th,16.0, ,ST,05,1,112,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,2 ,1,2300000.0,6174529.9,728341.87,7.92,11.88,14.11,21.21,416.98,590.18,1079.21,155.88,463.6,480.31,3800000,2015-02-18 00:00:00
1010002294,2294.0,1723.0,101,2300.0,N,30.0,140.0,140.0,21.0,2500000.0,441900.0,0.0,2014-10-01,Sundby Parkvej 18 02 th,18.0, ,02,05,1,114,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,2 ,1,2500000.0,6174531.8,728357.58,8.79,25.89,36.29,42.14,410.97,604.46,1082.72,151.3,464.28,495.23,4500000,2015-04-22 00:00:00
1010002300,2300.0,137830.0,101,2300.0,N,30.0,140.0,140.0,21.0,2050000.0,400400.0,0.0,2014-10-01,H.C. Hansens Gade 5 st tv,5.0, ,ST,06,1,81,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,90,0.0,2 ,1,2050000.0,6174374.6,724755.1,-1.6,15.46,31.12,37.68,609.0,1102.57,1275.87,330.05,330.68,441.0,2575000,2015-05-21 00:00:00
1010002309,2309.0,137830.0,101,2300.0,N,10.0,140.0,140.0,21.0,3845047.47,730980.4,0.0,2013-10-01,H.C. Hansens Gade 5 03 mf,5.0, ,03,06,1,133,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,90,0.0,2 ,1,3650000.0,6174374.6,724755.1,5.5,2.18,3.98,26.2,609.0,1102.57,1275.87,330.05,330.68,441.0,5300000,2014-11-13 00:00:00
1010002331,2331.0,137830.0,101,2300.0,N,30.0,140.0,140.0,21.0,3897719.36,730980.4,0.0,2013-10-01,H.C. Hansens Gade 7 04 mf,7.0, ,04,06,1,133,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,90,0.0,2 ,1,3700000.0,6174388.8,724733.83,0.35,-3.33,-0.03,26.57,630.14,1090.23,1250.3,336.78,343.02,463.58,4250000,2014-12-18 00:00:00
1010002339,2339.0,420981.0,101,2100.0,N,30.0,140.0,140.0,21.0,2634518.47,455455.55,0.0,2013-10-01,Venøgade 20 st tv,20.0, ,ST,05,1,101,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,1 ,1,2500000.0,6179825.0,723870.62,-3.45,-0.8,5.1,23.26,446.72,455.96,512.51,80.43,113.71,163.32,3250000,2014-10-24 00:00:00
1010002342,2342.0,420981.0,101,2100.0,N,30.0,140.0,140.0,21.0,2845279.95,455455.55,0.0,2013-10-01,Venøgade 18 01 th,18.0, ,01,05,1,102,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2007.0,6 ,0.0,1 ,1,2700000.0,6179818.9,723856.05,0.35,-3.33,-0.03,26.57,450.58,470.72,513.48,90.09,97.97,164.48,3400000,2014-12-18 00:00:00
